,TransactionNo,Items,DateTime,Daypart,DayType,date,time,location
10319,5161,Coffee,2017-01-22 13:38:58,Afternoon,Weekend,2017-01-22,13:38:58,Wallersdorf
10320,5162,Coffee,2017-01-22 13:42:37,Afternoon,Weekend,2017-01-22,13:42:37,Deggendorf
10321,5162,Coffee,2017-01-22 13:42:37,Afternoon,Weekend,2017-01-22,13:42:37,Plattling
10322,5162,Alfajores,2017-01-22 13:42:37,Afternoon,Weekend,2017-01-22,13:42:37,Deggendorf
10323,5163,Cake,2017-01-22 14:03:14,Afternoon,Weekend,2017-01-22,14:03:14,Plattling
10324,5164,Tea,2017-01-22 14:07:08,Afternoon,Weekend,2017-01-22,14:07:08,Deggendorf
10325,5164,Tea,2017-01-22 14:07:08,Afternoon,Weekend,2017-01-22,14:07:08,Deggendorf
10326,5165,Smoothies,2017-01-22 14:13:13,Afternoon,Weekend,2017-01-22,14:13:13,Wallersdorf
10327,5165,Tea,2017-01-22 14:13:13,Afternoon,Weekend,2017-01-22,14:13:13,Wallersdorf
10328,5165,Hot chocolate,2017-01-22 14:13:13,Afternoon,Weekend,2017-01-22,14:13:13,Wallersdorf
10329,5165,Jammie Dodgers,2017-01-22 14:13:13,Afternoon,Weekend,2017-01-22,14:13:13,Deggendorf
10330,5166,Coffee,2017-01-22 14:15:06,Afternoon,Weekend,2017-01-22,14:15:06,Plattling
10331,5166,Bread,2017-01-22 14:15:06,Afternoon,Weekend,2017-01-22,14:15:06,Deggendorf
10332,5167,Toast,2017-01-22 14:37:46,Afternoon,Weekend,2017-01-22,14:37:46,Plattling
10333,5167,Soup,2017-01-22 14:37:46,Afternoon,Weekend,2017-01-22,14:37:46,Plattling
10334,5167,Coffee,2017-01-22 14:37:46,Afternoon,Weekend,2017-01-22,14:37:46,Plattling
10335,5167,Juice,2017-01-22 14:37:46,Afternoon,Weekend,2017-01-22,14:37:46,Deggendorf
10336,5168,Alfajores,2017-01-22 14:40:43,Afternoon,Weekend,2017-01-22,14:40:43,Deggendorf
10337,5168,Coffee,2017-01-22 14:40:43,Afternoon,Weekend,2017-01-22,14:40:43,Wallersdorf
10338,5168,Bread,2017-01-22 14:40:43,Afternoon,Weekend,2017-01-22,14:40:43,Deggendorf
10339,5169,Coffee,2017-01-22 14:41:39,Afternoon,Weekend,2017-01-22,14:41:39,Wallersdorf
10340,5169,Coffee,2017-01-22 14:41:39,Afternoon,Weekend,2017-01-22,14:41:39,Wallersdorf
10341,5169,Spanish Brunch,2017-01-22 14:41:39,Afternoon,Weekend,2017-01-22,14:41:39,Deggendorf
10342,5169,Duck egg,2017-01-22 14:41:39,Afternoon,Weekend,2017-01-22,14:41:39,Deggendorf
10343,5170,Soup,2017-01-22 14:49:34,Afternoon,Weekend,2017-01-22,14:49:34,Deggendorf
10344,5170,Coffee,2017-01-22 14:49:34,Afternoon,Weekend,2017-01-22,14:49:34,Plattling
10345,5170,Cake,2017-01-22 14:49:34,Afternoon,Weekend,2017-01-22,14:49:34,Plattling
10346,5171,Coffee,2017-01-22 14:50:10,Afternoon,Weekend,2017-01-22,14:50:10,Plattling
10347,5172,Sandwich,2017-01-22 15:10:22,Afternoon,Weekend,2017-01-22,15:10:22,Plattling
10348,5173,Coffee,2017-01-22 15:11:15,Afternoon,Weekend,2017-01-22,15:11:15,Wallersdorf
10349,5173,Coffee,2017-01-22 15:11:15,Afternoon,Weekend,2017-01-22,15:11:15,Deggendorf
10350,5173,Sandwich,2017-01-22 15:11:15,Afternoon,Weekend,2017-01-22,15:11:15,Plattling
10351,5173,Sandwich,2017-01-22 15:11:15,Afternoon,Weekend,2017-01-22,15:11:15,Deggendorf
10352,5174,Tea,2017-01-22 15:24:56,Afternoon,Weekend,2017-01-22,15:24:56,Plattling
10353,5174,Toast,2017-01-22 15:24:56,Afternoon,Weekend,2017-01-22,15:24:56,Plattling
10354,5175,Coffee,2017-01-22 15:26:24,Afternoon,Weekend,2017-01-22,15:26:24,Plattling
10355,5176,Truffles,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Deggendorf
10356,5176,Juice,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Wallersdorf
10357,5176,Bread,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Wallersdorf
10358,5176,Jammie Dodgers,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Plattling
10359,5176,Cake,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Deggendorf
10360,5176,Medialuna,2017-01-22 15:28:48,Afternoon,Weekend,2017-01-22,15:28:48,Plattling
10361,5177,Coffee,2017-01-22 15:46:28,Afternoon,Weekend,2017-01-22,15:46:28,Plattling
10362,5177,Jammie Dodgers,2017-01-22 15:46:28,Afternoon,Weekend,2017-01-22,15:46:28,Deggendorf
10363,5178,Bread,2017-01-22 15:57:40,Afternoon,Weekend,2017-01-22,15:57:40,Deggendorf
10364,5179,Smoothies,2017-01-22 15:59:33,Afternoon,Weekend,2017-01-22,15:59:33,Deggendorf
10365,5179,Tea,2017-01-22 15:59:33,Afternoon,Weekend,2017-01-22,15:59:33,Wallersdorf
10366,5179,Bread,2017-01-22 15:59:33,Afternoon,Weekend,2017-01-22,15:59:33,Plattling
10367,5179,Fudge,2017-01-22 15:59:33,Afternoon,Weekend,2017-01-22,15:59:33,Plattling
10368,5180,Bread,2017-01-23 08:50:03,Morning,Weekday,2017-01-23,08:50:03,Plattling
10369,5181,Bread,2017-01-23 08:59:12,Morning,Weekday,2017-01-23,08:59:12,Plattling
10370,5182,Coffee,2017-01-23 09:04:48,Morning,Weekday,2017-01-23,09:04:48,Deggendorf
10371,5182,Coffee,2017-01-23 09:04:48,Morning,Weekday,2017-01-23,09:04:48,Plattling
10372,5183,Coffee,2017-01-23 09:05:38,Morning,Weekday,2017-01-23,09:05:38,Wallersdorf
10373,5184,Hot chocolate,2017-01-23 09:40:59,Morning,Weekday,2017-01-23,09:40:59,Wallersdorf
10374,5184,Toast,2017-01-23 09:40:59,Morning,Weekday,2017-01-23,09:40:59,Deggendorf
10375,5185,Tea,2017-01-23 09:43:35,Morning,Weekday,2017-01-23,09:43:35,Plattling
10376,5185,Hot chocolate,2017-01-23 09:43:35,Morning,Weekday,2017-01-23,09:43:35,Plattling
10377,5185,Sandwich,2017-01-23 09:43:35,Morning,Weekday,2017-01-23,09:43:35,Plattling
10378,5187,Tea,2017-01-23 10:33:31,Morning,Weekday,2017-01-23,10:33:31,Deggendorf
10379,5187,Coffee,2017-01-23 10:33:31,Morning,Weekday,2017-01-23,10:33:31,Plattling
10380,5187,Hot chocolate,2017-01-23 10:33:31,Morning,Weekday,2017-01-23,10:33:31,Deggendorf
10381,5188,Cake,2017-01-23 11:17:31,Morning,Weekday,2017-01-23,11:17:31,Plattling
10382,5189,Coffee,2017-01-23 11:28:27,Morning,Weekday,2017-01-23,11:28:27,Deggendorf
10383,5189,Coffee,2017-01-23 11:28:27,Morning,Weekday,2017-01-23,11:28:27,Wallersdorf
10384,5189,Toast,2017-01-23 11:28:27,Morning,Weekday,2017-01-23,11:28:27,Plattling
10385,5189,Extra Salami or Feta,2017-01-23 11:28:27,Morning,Weekday,2017-01-23,11:28:27,Deggendorf
10386,5189,Cake,2017-01-23 11:28:27,Morning,Weekday,2017-01-23,11:28:27,Deggendorf
10387,5190,Bread,2017-01-23 11:32:40,Morning,Weekday,2017-01-23,11:32:40,Wallersdorf
10388,5190,Coffee,2017-01-23 11:32:40,Morning,Weekday,2017-01-23,11:32:40,Wallersdorf
10389,5190,Pastry,2017-01-23 11:32:40,Morning,Weekday,2017-01-23,11:32:40,Deggendorf
10390,5191,Coffee,2017-01-23 11:52:35,Morning,Weekday,2017-01-23,11:52:35,Wallersdorf
10391,5191,Toast,2017-01-23 11:52:35,Morning,Weekday,2017-01-23,11:52:35,Deggendorf
10392,5192,Sandwich,2017-01-23 12:18:34,Afternoon,Weekday,2017-01-23,12:18:34,Plattling
10393,5192,Bread,2017-01-23 12:18:34,Afternoon,Weekday,2017-01-23,12:18:34,Wallersdorf
10394,5193,Coffee,2017-01-23 12:19:52,Afternoon,Weekday,2017-01-23,12:19:52,Deggendorf
10395,5194,Sandwich,2017-01-23 12:30:13,Afternoon,Weekday,2017-01-23,12:30:13,Plattling
10396,5194,Cake,2017-01-23 12:30:13,Afternoon,Weekday,2017-01-23,12:30:13,Deggendorf
10397,5194,Hot chocolate,2017-01-23 12:30:13,Afternoon,Weekday,2017-01-23,12:30:13,Wallersdorf
10398,5195,Farm House,2017-01-23 12:32:19,Afternoon,Weekday,2017-01-23,12:32:19,Wallersdorf
10399,5195,Pastry,2017-01-23 12:32:19,Afternoon,Weekday,2017-01-23,12:32:19,Wallersdorf
10400,5196,Coffee,2017-01-23 12:33:14,Afternoon,Weekday,2017-01-23,12:33:14,Wallersdorf
10401,5196,Soup,2017-01-23 12:33:14,Afternoon,Weekday,2017-01-23,12:33:14,Deggendorf
10402,5197,Soup,2017-01-23 12:37:16,Afternoon,Weekday,2017-01-23,12:37:16,Plattling
10403,5197,Bread,2017-01-23 12:37:16,Afternoon,Weekday,2017-01-23,12:37:16,Deggendorf
10404,5198,Tea,2017-01-23 12:42:18,Afternoon,Weekday,2017-01-23,12:42:18,Wallersdorf
10405,5198,Tea,2017-01-23 12:42:18,Afternoon,Weekday,2017-01-23,12:42:18,Wallersdorf
10406,5199,Cake,2017-01-23 12:45:14,Afternoon,Weekday,2017-01-23,12:45:14,Wallersdorf
10407,5199,Frittata,2017-01-23 12:45:14,Afternoon,Weekday,2017-01-23,12:45:14,Deggendorf
10408,5200,Tea,2017-01-23 12:47:22,Afternoon,Weekday,2017-01-23,12:47:22,Wallersdorf
10409,5200,Coffee,2017-01-23 12:47:22,Afternoon,Weekday,2017-01-23,12:47:22,Wallersdorf
10410,5200,Cake,2017-01-23 12:47:22,Afternoon,Weekday,2017-01-23,12:47:22,Wallersdorf
10411,5201,Cookies,2017-01-23 12:55:14,Afternoon,Weekday,2017-01-23,12:55:14,Wallersdorf
10412,5201,Cake,2017-01-23 12:55:14,Afternoon,Weekday,2017-01-23,12:55:14,Deggendorf
10413,5202,Tea,2017-01-23 12:55:51,Afternoon,Weekday,2017-01-23,12:55:51,Deggendorf
10414,5202,Cake,2017-01-23 12:55:51,Afternoon,Weekday,2017-01-23,12:55:51,Plattling
10415,5202,Cake,2017-01-23 12:55:51,Afternoon,Weekday,2017-01-23,12:55:51,Wallersdorf
10416,5203,Cake,2017-01-23 12:57:59,Afternoon,Weekday,2017-01-23,12:57:59,Deggendorf
10417,5204,Cookies,2017-01-23 13:01:44,Afternoon,Weekday,2017-01-23,13:01:44,Plattling
10418,5205,Cake,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Wallersdorf
10419,5205,Cookies,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Plattling
10420,5205,Sandwich,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Wallersdorf
10421,5205,Soup,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Deggendorf
10422,5205,Coffee,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Plattling
10423,5205,Tea,2017-01-23 13:06:52,Afternoon,Weekday,2017-01-23,13:06:52,Deggendorf
10424,5206,Tea,2017-01-23 13:08:49,Afternoon,Weekday,2017-01-23,13:08:49,Wallersdorf
10425,5206,Cookies,2017-01-23 13:08:49,Afternoon,Weekday,2017-01-23,13:08:49,Deggendorf
10426,5207,Bread,2017-01-23 13:28:37,Afternoon,Weekday,2017-01-23,13:28:37,Wallersdorf
10427,5208,Sandwich,2017-01-23 13:42:43,Afternoon,Weekday,2017-01-23,13:42:43,Wallersdorf
10428,5208,Sandwich,2017-01-23 13:42:43,Afternoon,Weekday,2017-01-23,13:42:43,Deggendorf
10429,5208,Coke,2017-01-23 13:42:43,Afternoon,Weekday,2017-01-23,13:42:43,Deggendorf
10430,5208,Cake,2017-01-23 13:42:43,Afternoon,Weekday,2017-01-23,13:42:43,Deggendorf
10431,5208,Crisps,2017-01-23 13:42:43,Afternoon,Weekday,2017-01-23,13:42:43,Wallersdorf
10432,5209,Coffee,2017-01-23 13:44:04,Afternoon,Weekday,2017-01-23,13:44:04,Plattling
10433,5209,Soup,2017-01-23 13:44:04,Afternoon,Weekday,2017-01-23,13:44:04,Plattling
10434,5210,Spanish Brunch,2017-01-23 13:50:22,Afternoon,Weekday,2017-01-23,13:50:22,Wallersdorf
10435,5210,Tea,2017-01-23 13:50:22,Afternoon,Weekday,2017-01-23,13:50:22,Plattling
10436,5210,Bread,2017-01-23 13:50:22,Afternoon,Weekday,2017-01-23,13:50:22,Deggendorf
10437,5210,Cake,2017-01-23 13:50:22,Afternoon,Weekday,2017-01-23,13:50:22,Wallersdorf
10438,5211,Coffee,2017-01-23 13:51:56,Afternoon,Weekday,2017-01-23,13:51:56,Wallersdorf
10439,5212,Bread,2017-01-23 13:55:28,Afternoon,Weekday,2017-01-23,13:55:28,Wallersdorf
10440,5213,Coffee,2017-01-23 14:08:42,Afternoon,Weekday,2017-01-23,14:08:42,Deggendorf
10441,5214,Coffee,2017-01-23 14:12:06,Afternoon,Weekday,2017-01-23,14:12:06,Plattling
10442,5215,Coffee,2017-01-23 14:22:59,Afternoon,Weekday,2017-01-23,14:22:59,Deggendorf
10443,5215,Bread,2017-01-23 14:22:59,Afternoon,Weekday,2017-01-23,14:22:59,Plattling
10444,5216,Bread,2017-01-23 14:57:54,Afternoon,Weekday,2017-01-23,14:57:54,Wallersdorf
10445,5216,Coffee,2017-01-23 14:57:54,Afternoon,Weekday,2017-01-23,14:57:54,Wallersdorf
10446,5216,Cake,2017-01-23 14:57:54,Afternoon,Weekday,2017-01-23,14:57:54,Wallersdorf
10447,5217,Coffee,2017-01-23 15:04:17,Afternoon,Weekday,2017-01-23,15:04:17,Deggendorf
10448,5217,Coffee,2017-01-23 15:04:17,Afternoon,Weekday,2017-01-23,15:04:17,Deggendorf
10449,5217,Medialuna,2017-01-23 15:04:17,Afternoon,Weekday,2017-01-23,15:04:17,Plattling
10450,5218,Cake,2017-01-23 15:14:50,Afternoon,Weekday,2017-01-23,15:14:50,Deggendorf
10451,5219,Soup,2017-01-23 15:25:23,Afternoon,Weekday,2017-01-23,15:25:23,Deggendorf
10452,5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,2017-01-23,15:25:23,Deggendorf
10453,5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,2017-01-23,15:25:23,Wallersdorf
10454,5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,2017-01-23,15:25:23,Wallersdorf
10455,5219,Cake,2017-01-23 15:25:23,Afternoon,Weekday,2017-01-23,15:25:23,Wallersdorf
10456,5220,Alfajores,2017-01-23 15:33:08,Afternoon,Weekday,2017-01-23,15:33:08,Deggendorf
10457,5220,Coffee,2017-01-23 15:33:08,Afternoon,Weekday,2017-01-23,15:33:08,Deggendorf
10458,5221,Coffee,2017-01-23 15:46:26,Afternoon,Weekday,2017-01-23,15:46:26,Plattling
10459,5221,Chicken Stew,2017-01-23 15:46:26,Afternoon,Weekday,2017-01-23,15:46:26,Deggendorf
10460,5221,Juice,2017-01-23 15:46:26,Afternoon,Weekday,2017-01-23,15:46:26,Wallersdorf
10461,5222,Coffee,2017-01-23 16:14:49,Afternoon,Weekday,2017-01-23,16:14:49,Deggendorf
10462,5222,Hot chocolate,2017-01-23 16:14:49,Afternoon,Weekday,2017-01-23,16:14:49,Plattling
10463,5222,Cake,2017-01-23 16:14:49,Afternoon,Weekday,2017-01-23,16:14:49,Wallersdorf
10464,5223,Cookies,2017-01-23 16:18:06,Afternoon,Weekday,2017-01-23,16:18:06,Wallersdorf
10465,5223,Hot chocolate,2017-01-23 16:18:06,Afternoon,Weekday,2017-01-23,16:18:06,Plattling
10466,5223,Tea,2017-01-23 16:18:06,Afternoon,Weekday,2017-01-23,16:18:06,Wallersdorf
10467,5223,Toast,2017-01-23 16:18:06,Afternoon,Weekday,2017-01-23,16:18:06,Wallersdorf
10468,5224,Coffee,2017-01-23 16:39:19,Afternoon,Weekday,2017-01-23,16:39:19,Plattling
10469,5225,Hot chocolate,2017-01-23 16:40:15,Afternoon,Weekday,2017-01-23,16:40:15,Deggendorf
10470,5225,Coffee,2017-01-23 16:40:15,Afternoon,Weekday,2017-01-23,16:40:15,Wallersdorf
10471,5225,Coffee,2017-01-23 16:40:15,Afternoon,Weekday,2017-01-23,16:40:15,Wallersdorf
10472,5225,Cake,2017-01-23 16:40:15,Afternoon,Weekday,2017-01-23,16:40:15,Wallersdorf
10473,5225,Cookies,2017-01-23 16:40:15,Afternoon,Weekday,2017-01-23,16:40:15,Plattling
10474,5226,Hot chocolate,2017-01-23 16:51:22,Afternoon,Weekday,2017-01-23,16:51:22,Wallersdorf
10475,5226,Cake,2017-01-23 16:51:22,Afternoon,Weekday,2017-01-23,16:51:22,Plattling
10476,5227,Bread,2017-01-24 08:39:40,Morning,Weekday,2017-01-24,08:39:40,Deggendorf
10477,5228,Bread,2017-01-24 08:42:04,Morning,Weekday,2017-01-24,08:42:04,Wallersdorf
10478,5229,Bread,2017-01-24 08:43:45,Morning,Weekday,2017-01-24,08:43:45,Wallersdorf
10479,5230,Coffee,2017-01-24 09:07:46,Morning,Weekday,2017-01-24,09:07:46,Plattling
10480,5230,Coffee,2017-01-24 09:07:46,Morning,Weekday,2017-01-24,09:07:46,Deggendorf
10481,5230,Pastry,2017-01-24 09:07:46,Morning,Weekday,2017-01-24,09:07:46,Wallersdorf
10482,5231,Coffee,2017-01-24 09:11:49,Morning,Weekday,2017-01-24,09:11:49,Plattling
10483,5232,Coffee,2017-01-24 09:14:31,Morning,Weekday,2017-01-24,09:14:31,Plattling
10484,5232,Scandinavian,2017-01-24 09:14:31,Morning,Weekday,2017-01-24,09:14:31,Wallersdorf
10485,5232,Focaccia,2017-01-24 09:14:31,Morning,Weekday,2017-01-24,09:14:31,Plattling
10486,5233,Bread,2017-01-24 09:20:01,Morning,Weekday,2017-01-24,09:20:01,Deggendorf
10487,5234,Coffee,2017-01-24 10:00:27,Morning,Weekday,2017-01-24,10:00:27,Deggendorf
10488,5234,Coffee,2017-01-24 10:00:27,Morning,Weekday,2017-01-24,10:00:27,Plattling
10489,5235,Coffee,2017-01-24 10:24:39,Morning,Weekday,2017-01-24,10:24:39,Wallersdorf
10490,5236,Coffee,2017-01-24 10:42:30,Morning,Weekday,2017-01-24,10:42:30,Deggendorf
10491,5237,Coffee,2017-01-24 10:50:03,Morning,Weekday,2017-01-24,10:50:03,Plattling
10492,5238,Bread,2017-01-24 10:53:31,Morning,Weekday,2017-01-24,10:53:31,Plattling
10493,5238,Cookies,2017-01-24 10:53:31,Morning,Weekday,2017-01-24,10:53:31,Wallersdorf
10494,5239,Scandinavian,2017-01-24 11:04:34,Morning,Weekday,2017-01-24,11:04:34,Deggendorf
10495,5240,Scandinavian,2017-01-24 11:04:50,Morning,Weekday,2017-01-24,11:04:50,Deggendorf
10496,5241,Scandinavian,2017-01-24 11:05:16,Morning,Weekday,2017-01-24,11:05:16,Deggendorf
10497,5242,Farm House,2017-01-24 11:13:35,Morning,Weekday,2017-01-24,11:13:35,Wallersdorf
10498,5243,Coffee,2017-01-24 11:16:05,Morning,Weekday,2017-01-24,11:16:05,Plattling
10499,5243,Coffee,2017-01-24 11:16:05,Morning,Weekday,2017-01-24,11:16:05,Deggendorf
10500,5244,Bread,2017-01-24 11:19:40,Morning,Weekday,2017-01-24,11:19:40,Wallersdorf
10501,5245,Farm House,2017-01-24 11:21:10,Morning,Weekday,2017-01-24,11:21:10,Wallersdorf
10502,5247,Coffee,2017-01-24 11:36:46,Morning,Weekday,2017-01-24,11:36:46,Deggendorf
10503,5247,Vegan mincepie,2017-01-24 11:36:46,Morning,Weekday,2017-01-24,11:36:46,Plattling
10504,5248,Coffee,2017-01-24 11:37:26,Morning,Weekday,2017-01-24,11:37:26,Deggendorf
10505,5249,Coffee,2017-01-24 11:38:40,Morning,Weekday,2017-01-24,11:38:40,Wallersdorf
10506,5249,Medialuna,2017-01-24 11:38:40,Morning,Weekday,2017-01-24,11:38:40,Plattling
10507,5249,Bread,2017-01-24 11:38:40,Morning,Weekday,2017-01-24,11:38:40,Plattling
10508,5250,Muffin,2017-01-24 11:53:30,Morning,Weekday,2017-01-24,11:53:30,Wallersdorf
10509,5250,Pastry,2017-01-24 11:53:30,Morning,Weekday,2017-01-24,11:53:30,Plattling
10510,5250,Coffee,2017-01-24 11:53:30,Morning,Weekday,2017-01-24,11:53:30,Plattling
10511,5250,Tea,2017-01-24 11:53:30,Morning,Weekday,2017-01-24,11:53:30,Wallersdorf
10512,5251,Cake,2017-01-24 11:56:21,Morning,Weekday,2017-01-24,11:56:21,Plattling
10513,5252,Chicken Stew,2017-01-24 12:00:44,Afternoon,Weekday,2017-01-24,12:00:44,Deggendorf
10514,5253,Tea,2017-01-24 12:06:22,Afternoon,Weekday,2017-01-24,12:06:22,Plattling
10515,5254,Soup,2017-01-24 12:09:12,Afternoon,Weekday,2017-01-24,12:09:12,Plattling
10516,5255,Bread,2017-01-24 12:13:47,Afternoon,Weekday,2017-01-24,12:13:47,Plattling
10517,5255,Coffee,2017-01-24 12:13:47,Afternoon,Weekday,2017-01-24,12:13:47,Deggendorf
10518,5255,Salad,2017-01-24 12:13:47,Afternoon,Weekday,2017-01-24,12:13:47,Deggendorf
10519,5255,Spanish Brunch,2017-01-24 12:13:47,Afternoon,Weekday,2017-01-24,12:13:47,Wallersdorf
10520,5256,Coke,2017-01-24 12:15:57,Afternoon,Weekday,2017-01-24,12:15:57,Wallersdorf
10521,5257,Tea,2017-01-24 12:20:17,Afternoon,Weekday,2017-01-24,12:20:17,Deggendorf
10522,5258,Chicken Stew,2017-01-24 12:24:28,Afternoon,Weekday,2017-01-24,12:24:28,Plattling
10523,5259,Bread,2017-01-24 12:30:06,Afternoon,Weekday,2017-01-24,12:30:06,Wallersdorf
10524,5260,Tea,2017-01-24 12:38:10,Afternoon,Weekday,2017-01-24,12:38:10,Wallersdorf
10525,5260,Coffee,2017-01-24 12:38:10,Afternoon,Weekday,2017-01-24,12:38:10,Wallersdorf
10526,5260,Soup,2017-01-24 12:38:10,Afternoon,Weekday,2017-01-24,12:38:10,Wallersdorf
10527,5260,Art Tray,2017-01-24 12:38:10,Afternoon,Weekday,2017-01-24,12:38:10,Plattling
10528,5261,Bread,2017-01-24 12:43:10,Afternoon,Weekday,2017-01-24,12:43:10,Deggendorf
10529,5261,Focaccia,2017-01-24 12:43:10,Afternoon,Weekday,2017-01-24,12:43:10,Wallersdorf
10530,5261,Medialuna,2017-01-24 12:43:10,Afternoon,Weekday,2017-01-24,12:43:10,Plattling
10531,5261,Cookies,2017-01-24 12:43:10,Afternoon,Weekday,2017-01-24,12:43:10,Wallersdorf
10532,5261,Coffee,2017-01-24 12:43:10,Afternoon,Weekday,2017-01-24,12:43:10,Wallersdorf
10533,5262,Bread,2017-01-24 12:46:40,Afternoon,Weekday,2017-01-24,12:46:40,Wallersdorf
10534,5263,Soup,2017-01-24 13:06:26,Afternoon,Weekday,2017-01-24,13:06:26,Plattling
10535,5264,Chicken Stew,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Plattling
10536,5264,Art Tray,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Wallersdorf
10537,5264,Pastry,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Plattling
10538,5264,Truffles,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Wallersdorf
10539,5264,Coffee,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Deggendorf
10540,5264,Coke,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Deggendorf
10541,5264,Bread,2017-01-24 13:14:04,Afternoon,Weekday,2017-01-24,13:14:04,Deggendorf
10542,5265,Bread,2017-01-24 13:17:08,Afternoon,Weekday,2017-01-24,13:17:08,Deggendorf
10543,5265,Focaccia,2017-01-24 13:17:08,Afternoon,Weekday,2017-01-24,13:17:08,Deggendorf
10544,5267,Frittata,2017-01-24 13:23:30,Afternoon,Weekday,2017-01-24,13:23:30,Plattling
10545,5267,Tea,2017-01-24 13:23:30,Afternoon,Weekday,2017-01-24,13:23:30,Deggendorf
10546,5268,Coffee,2017-01-24 13:24:11,Afternoon,Weekday,2017-01-24,13:24:11,Wallersdorf
10547,5268,Chicken Stew,2017-01-24 13:24:11,Afternoon,Weekday,2017-01-24,13:24:11,Deggendorf
10548,5268,Art Tray,2017-01-24 13:24:11,Afternoon,Weekday,2017-01-24,13:24:11,Deggendorf
10549,5269,Bread,2017-01-24 13:27:14,Afternoon,Weekday,2017-01-24,13:27:14,Wallersdorf
10550,5269,Scandinavian,2017-01-24 13:27:14,Afternoon,Weekday,2017-01-24,13:27:14,Deggendorf
10551,5271,Tea,2017-01-24 13:32:41,Afternoon,Weekday,2017-01-24,13:32:41,Deggendorf
10552,5271,Tea,2017-01-24 13:32:41,Afternoon,Weekday,2017-01-24,13:32:41,Wallersdorf
10553,5271,Spanish Brunch,2017-01-24 13:32:41,Afternoon,Weekday,2017-01-24,13:32:41,Plattling
10554,5271,Salad,2017-01-24 13:32:41,Afternoon,Weekday,2017-01-24,13:32:41,Deggendorf
10555,5272,Cake,2017-01-24 13:45:20,Afternoon,Weekday,2017-01-24,13:45:20,Plattling
10556,5273,Coffee,2017-01-24 13:50:03,Afternoon,Weekday,2017-01-24,13:50:03,Wallersdorf
10557,5273,Coffee,2017-01-24 13:50:03,Afternoon,Weekday,2017-01-24,13:50:03,Deggendorf
10558,5273,Hot chocolate,2017-01-24 13:50:03,Afternoon,Weekday,2017-01-24,13:50:03,Deggendorf
10559,5274,Spanish Brunch,2017-01-24 13:52:19,Afternoon,Weekday,2017-01-24,13:52:19,Deggendorf
10560,5274,Juice,2017-01-24 13:52:19,Afternoon,Weekday,2017-01-24,13:52:19,Wallersdorf
10561,5274,Truffles,2017-01-24 13:52:19,Afternoon,Weekday,2017-01-24,13:52:19,Deggendorf
10562,5275,Coffee,2017-01-24 14:07:30,Afternoon,Weekday,2017-01-24,14:07:30,Wallersdorf
10563,5275,Pastry,2017-01-24 14:07:30,Afternoon,Weekday,2017-01-24,14:07:30,Plattling
10564,5276,Cake,2017-01-24 14:12:09,Afternoon,Weekday,2017-01-24,14:12:09,Plattling
10565,5277,Fudge,2017-01-24 14:20:26,Afternoon,Weekday,2017-01-24,14:20:26,Plattling
10566,5277,Sandwich,2017-01-24 14:20:26,Afternoon,Weekday,2017-01-24,14:20:26,Wallersdorf
10567,5278,Muffin,2017-01-24 14:25:51,Afternoon,Weekday,2017-01-24,14:25:51,Plattling
10568,5278,Cookies,2017-01-24 14:25:51,Afternoon,Weekday,2017-01-24,14:25:51,Deggendorf
10569,5279,Bread,2017-01-24 14:49:06,Afternoon,Weekday,2017-01-24,14:49:06,Wallersdorf
10570,5279,Bread,2017-01-24 14:49:06,Afternoon,Weekday,2017-01-24,14:49:06,Wallersdorf
10571,5280,Coffee,2017-01-24 15:03:50,Afternoon,Weekday,2017-01-24,15:03:50,Deggendorf
10572,5281,Coffee,2017-01-24 15:08:15,Afternoon,Weekday,2017-01-24,15:08:15,Deggendorf
10573,5281,Cake,2017-01-24 15:08:15,Afternoon,Weekday,2017-01-24,15:08:15,Deggendorf
10574,5282,Tea,2017-01-24 15:25:59,Afternoon,Weekday,2017-01-24,15:25:59,Wallersdorf
